opponent,seed,orientation,hand_num,hand_id,hero_delta,street,pot,community_cards,showdown,hero_cards,hand_strength,action_log_tail
loose_passive,42,0,4,deployed_loose_passive_s42_o0_h0004,-2536,river,5072,3s 3d 9d 4d Ts,True,7d 7c,Two Pair,"[{""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""raise"", ""amount"": 200, ""seat"": 0}, {""action"": ""call"", ""amount"": 100, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 266, ""seat"": 0}, {""action"": ""call"", ""amount"": 266, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 621, ""seat"": 0}, {""action"": ""call"", ""amount"": 621, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 1449, ""seat"": 0}, {""action"": ""call"", ""amount"": 1449, ""seat"": 1}]"
loose_passive,42,1,3,deployed_loose_passive_s42_o1_h0003,-2536,river,5072,6d Th 4d Qd Tc,True,3d 8s,Pair,"[{""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""raise"", ""amount"": 200, ""seat"": 1}, {""action"": ""call"", ""amount"": 100, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 266, ""seat"": 1}, {""action"": ""call"", ""amount"": 266, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 621, ""seat"": 1}, {""action"": ""call"", ""amount"": 621, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1449, ""seat"": 1}, {""action"": ""call"", ""amount"": 1449, ""seat"": 0}]"
loose_passive,42,1,21,deployed_loose_passive_s42_o1_h0021,-2536,river,5072,Jc 4d 4s 8c 3s,True,Qc Td,Pair,"[{""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""raise"", ""amount"": 200, ""seat"": 1}, {""action"": ""call"", ""amount"": 100, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 266, ""seat"": 1}, {""action"": ""call"", ""amount"": 266, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 621, ""seat"": 1}, {""action"": ""call"", ""amount"": 621, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1449, ""seat"": 1}, {""action"": ""call"", ""amount"": 1449, ""seat"": 0}]"
loose_passive,42,1,23,deployed_loose_passive_s42_o1_h0023,-2536,river,5072,2h 7c Kh Ks Qh,True,8c 3d,Pair,"[{""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""raise"", ""amount"": 200, ""seat"": 1}, {""action"": ""call"", ""amount"": 100, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 266, ""seat"": 1}, {""action"": ""call"", ""amount"": 266, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 621, ""seat"": 1}, {""action"": ""call"", ""amount"": 621, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1449, ""seat"": 1}, {""action"": ""call"", ""amount"": 1449, ""seat"": 0}]"
loose_passive,42,1,25,deployed_loose_passive_s42_o1_h0025,-2536,river,5072,7s 6h 6c 3c Qs,True,4h Th,Pair,"[{""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""raise"", ""amount"": 200, ""seat"": 1}, {""action"": ""call"", ""amount"": 100, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 266, ""seat"": 1}, {""action"": ""call"", ""amount"": 266, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 621, ""seat"": 1}, {""action"": ""call"", ""amount"": 621, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1449, ""seat"": 1}, {""action"": ""call"", ""amount"": 1449, ""seat"": 0}]"
loose_passive,42,1,27,deployed_loose_passive_s42_o1_h0027,-2536,river,5072,3d Qs 8c Kh 6d,True,4h 5h,High Card,"[{""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""raise"", ""amount"": 200, ""seat"": 1}, {""action"": ""call"", ""amount"": 100, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 266, ""seat"": 1}, {""action"": ""call"", ""amount"": 266, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 621, ""seat"": 1}, {""action"": ""call"", ""amount"": 621, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1449, ""seat"": 1}, {""action"": ""call"", ""amount"": 1449, ""seat"": 0}]"
loose_passive,42,1,29,deployed_loose_passive_s42_o1_h0029,-2536,river,5072,Ad Qd 4d 3d 9c,True,2c 6s,High Card,"[{""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""raise"", ""amount"": 200, ""seat"": 1}, {""action"": ""call"", ""amount"": 100, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 266, ""seat"": 1}, {""action"": ""call"", ""amount"": 266, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 621, ""seat"": 1}, {""action"": ""call"", ""amount"": 621, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1449, ""seat"": 1}, {""action"": ""call"", ""amount"": 1449, ""seat"": 0}]"
loose_passive,42,1,31,deployed_loose_passive_s42_o1_h0031,-2536,river,5072,2d 6d Ts Ad Jd,True,Kc 5d,Flush,"[{""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""raise"", ""amount"": 200, ""seat"": 1}, {""action"": ""call"", ""amount"": 100, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 266, ""seat"": 1}, {""action"": ""call"", ""amount"": 266, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 621, ""seat"": 1}, {""action"": ""call"", ""amount"": 621, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1449, ""seat"": 1}, {""action"": ""call"", ""amount"": 1449, ""seat"": 0}]"
loose_passive,43,0,6,deployed_loose_passive_s43_o0_h0006,-2536,river,5072,9s 7h 8c Ah 3h,True,6c 4h,High Card,"[{""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""raise"", ""amount"": 200, ""seat"": 0}, {""action"": ""call"", ""amount"": 100, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 266, ""seat"": 0}, {""action"": ""call"", ""amount"": 266, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 621, ""seat"": 0}, {""action"": ""call"", ""amount"": 621, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 1449, ""seat"": 0}, {""action"": ""call"", ""amount"": 1449, ""seat"": 1}]"
loose_passive,43,1,1,deployed_loose_passive_s43_o1_h0001,-2536,river,5072,Qh 2c 3d 7h 5h,True,6c 8s,High Card,"[{""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""raise"", ""amount"": 200, ""seat"": 1}, {""action"": ""call"", ""amount"": 100, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 266, ""seat"": 1}, {""action"": ""call"", ""amount"": 266, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 621, ""seat"": 1}, {""action"": ""call"", ""amount"": 621, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1449, ""seat"": 1}, {""action"": ""call"", ""amount"": 1449, ""seat"": 0}]"
