opponent,seed,orientation,hand_num,hand_id,hero_delta,street,pot,community_cards,showdown,hero_cards,hand_strength,action_log_tail
tight_passive,43,0,141,deployed_tight_passive_s43_o0_h0141,-2320,river,4640,Qd 6c Kh 2c Ad,True,Ah 7h,Pair,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""raise"", ""amount"": 500, ""seat"": 0}, {""action"": ""call"", ""amount"": 400, ""seat"": 1}, {""action"": ""raise"", ""amount"": 500, ""seat"": 0}, {""action"": ""call"", ""amount"": 500, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 1320, ""seat"": 0}, {""action"": ""call"", ""amount"": 1320, ""seat"": 1}]"
pot_odds_threshold,42,1,67,deployed_pot_odds_threshold_s42_o1_h0067,-2278,river,5398,6s 7d Jd 6h Ah,True,Qd Qs,Two Pair,"[{""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""raise"", ""amount"": 250, ""seat"": 1}, {""action"": ""call"", ""amount"": 150, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 330, ""seat"": 1}, {""action"": ""call"", ""amount"": 330, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 765, ""seat"": 1}, {""action"": ""call"", ""amount"": 765, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1775, ""seat"": 1}, {""action"": ""call"", ""amount"": 1775, ""seat"": 0}]"
loose_aggressive,42,0,21,deployed_loose_aggressive_s42_o0_h0021,-2208,turn,7396,Jc 4d 4s 8c,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""raise"", ""amount"": 235, ""seat"": 1}, {""action"": ""call"", ""amount"": 135, ""seat"": 0}, {""action"": ""raise"", ""amount"": 235, ""seat"": 0}, {""action"": ""raise"", ""amount"": 869, ""seat"": 1}, {""action"": ""call"", ""amount"": 634, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1104, ""seat"": 0}, {""action"": ""raise"", ""amount"": 4084, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
loose_aggressive,43,1,0,deployed_loose_aggressive_s43_o1_h0000,-2208,turn,7396,Qh 3c 7c 2d,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""raise"", ""amount"": 235, ""seat"": 0}, {""action"": ""call"", ""amount"": 135, ""seat"": 1}, {""action"": ""raise"", ""amount"": 235, ""seat"": 1}, {""action"": ""raise"", ""amount"": 869, ""seat"": 0}, {""action"": ""call"", ""amount"": 634, ""seat"": 1}, {""action"": ""raise"", ""amount"": 1104, ""seat"": 1}, {""action"": ""raise"", ""amount"": 4084, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
loose_aggressive,43,1,2,deployed_loose_aggressive_s43_o1_h0002,-2195,river,4390,Jd 5s 6d 9d 4c,True,7s 5c,Pair,"[{""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 180, ""seat"": 0}, {""action"": ""call"", ""amount"": 180, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 504, ""seat"": 0}, {""action"": ""call"", ""amount"": 504, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 1411, ""seat"": 0}, {""action"": ""call"", ""amount"": 1411, ""seat"": 1}]"
aggressor,43,0,39,deployed_aggressor_s43_o0_h0039,-2100,preflop,16500,,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""raise"", ""amount"": 600, ""seat"": 1}, {""action"": ""raise"", ""amount"": 2100, ""seat"": 0}, {""action"": ""raise"", ""amount"": 14400, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
loose_passive,42,0,4,deployed_loose_passive_s42_o0_h0004,-2000,river,4000,3s 3d 9d 4d Ts,True,7d 7c,Two Pair,"[{""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""raise"", ""amount"": 250, ""seat"": 0}, {""action"": ""call"", ""amount"": 150, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 250, ""seat"": 0}, {""action"": ""call"", ""amount"": 250, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 500, ""seat"": 0}, {""action"": ""call"", ""amount"": 500, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 1000, ""seat"": 0}, {""action"": ""call"", ""amount"": 1000, ""seat"": 1}]"
loose_passive,43,1,0,deployed_loose_passive_s43_o1_h0000,-2000,river,4000,Qh 3c 7c 2d 6c,True,4s 4h,Pair,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""raise"", ""amount"": 500, ""seat"": 1}, {""action"": ""call"", ""amount"": 400, ""seat"": 0}, {""action"": ""raise"", ""amount"": 500, ""seat"": 1}, {""action"": ""call"", ""amount"": 500, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1000, ""seat"": 1}, {""action"": ""call"", ""amount"": 1000, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}]"
pot_odds_threshold,42,0,4,deployed_pot_odds_threshold_s42_o0_h0004,-2000,river,4000,3s 3d 9d 4d Ts,True,7d 7c,Two Pair,"[{""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""raise"", ""amount"": 250, ""seat"": 0}, {""action"": ""call"", ""amount"": 150, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 250, ""seat"": 0}, {""action"": ""call"", ""amount"": 250, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 500, ""seat"": 0}, {""action"": ""call"", ""amount"": 500, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 1000, ""seat"": 0}, {""action"": ""call"", ""amount"": 1000, ""seat"": 1}]"
pot_odds_threshold,42,0,48,deployed_pot_odds_threshold_s42_o0_h0048,-2000,river,4000,2s Td 2d Th 5d,True,Ad 8c,Two Pair,"[{""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""raise"", ""amount"": 250, ""seat"": 0}, {""action"": ""call"", ""amount"": 150, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 250, ""seat"": 0}, {""action"": ""call"", ""amount"": 250, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 500, ""seat"": 0}, {""action"": ""call"", ""amount"": 500, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 1000, ""seat"": 0}, {""action"": ""call"", ""amount"": 1000, ""seat"": 1}]"
loose_aggressive,42,0,94,deployed_loose_aggressive_s42_o0_h0094,-1977,preflop,6241,,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""raise"", ""amount"": 250, ""seat"": 0}, {""action"": ""raise"", ""amount"": 565, ""seat"": 1}, {""action"": ""raise"", ""amount"": 1977, ""seat"": 0}, {""action"": ""raise"", ""amount"": 4264, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
loose_aggressive,42,1,17,deployed_loose_aggressive_s42_o1_h0017,-1977,preflop,6241,,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""raise"", ""amount"": 250, ""seat"": 1}, {""action"": ""raise"", ""amount"": 565, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1977, ""seat"": 1}, {""action"": ""raise"", ""amount"": 4264, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
loose_aggressive,42,1,41,deployed_loose_aggressive_s42_o1_h0041,-1960,river,7448,2h 9s 3s 8d 2s,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""raise"", ""amount"": 250, ""seat"": 1}, {""action"": ""call"", ""amount"": 150, ""seat"": 0}, {""action"": ""raise"", ""amount"": 450, ""seat"": 0}, {""action"": ""call"", ""amount"": 450, ""seat"": 1}, {""action"": ""raise"", ""amount"": 1260, ""seat"": 0}, {""action"": ""call"", ""amount"": 1260, ""seat"": 1}, {""action"": ""raise"", ""amount"": 3528, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
pot_odds_threshold,42,0,60,deployed_pot_odds_threshold_s42_o0_h0060,-1713,river,4033,7c Ac 5c Qd Kd,True,8s 8c,Pair,"[{""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""raise"", ""amount"": 250, ""seat"": 0}, {""action"": ""call"", ""amount"": 150, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 330, ""seat"": 0}, {""action"": ""call"", ""amount"": 330, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 580, ""seat"": 0}, {""action"": ""call"", ""amount"": 580, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 1160, ""seat"": 0}, {""action"": ""call"", ""amount"": 1160, ""seat"": 1}]"
aggressor,43,1,0,deployed_aggressor_s43_o1_h0000,-1600,flop,7200,Qh 3c 7c,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""raise"", ""amount"": 800, ""seat"": 0}, {""action"": ""call"", ""amount"": 700, ""seat"": 1}, {""action"": ""raise"", ""amount"": 800, ""seat"": 1}, {""action"": ""raise"", ""amount"": 4800, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
aggressor,42,1,0,deployed_aggressor_s42_o1_h0000,-1400,preflop,6200,,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""raise"", ""amount"": 400, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1400, ""seat"": 1}, {""action"": ""raise"", ""amount"": 4800, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
aggressor,43,0,3,deployed_aggressor_s43_o0_h0003,-1392,flop,6744,3c Kc Td,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""raise"", ""amount"": 600, ""seat"": 1}, {""action"": ""call"", ""amount"": 500, ""seat"": 0}, {""action"": ""raise"", ""amount"": 792, ""seat"": 0}, {""action"": ""raise"", ""amount"": 4752, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
loose_passive,42,0,0,deployed_loose_passive_s42_o0_h0000,-1345,river,2690,9s Ts 3c Ac 7s,True,Ad 6h,Pair,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""raise"", ""amount"": 250, ""seat"": 0}, {""action"": ""call"", ""amount"": 150, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 330, ""seat"": 0}, {""action"": ""call"", ""amount"": 330, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 765, ""seat"": 0}, {""action"": ""call"", ""amount"": 765, ""seat"": 1}]"
pot_odds_threshold,42,0,0,deployed_pot_odds_threshold_s42_o0_h0000,-1345,river,2690,9s Ts 3c Ac 7s,True,Ad 6h,Pair,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""raise"", ""amount"": 250, ""seat"": 0}, {""action"": ""call"", ""amount"": 150, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 330, ""seat"": 0}, {""action"": ""call"", ""amount"": 330, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 765, ""seat"": 0}, {""action"": ""call"", ""amount"": 765, ""seat"": 1}]"
loose_aggressive,43,1,5,deployed_loose_aggressive_s43_o1_h0005,-1327,turn,5042,Jh 9s As 2s,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""raise"", ""amount"": 250, ""seat"": 1}, {""action"": ""call"", ""amount"": 150, ""seat"": 0}, {""action"": ""raise"", ""amount"": 450, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1077, ""seat"": 1}, {""action"": ""call"", ""amount"": 627, ""seat"": 0}, {""action"": ""raise"", ""amount"": 2388, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
