opponent,seed,orientation,hand_num,hand_id,hero_delta,street,pot,community_cards,showdown,hero_cards,hand_strength,action_log_tail
loose_aggressive,44,1,40,deployed_loose_aggressive_s44_o1_h0040,-2800,turn,9380,9h 2c 2d 7c,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""raise"", ""amount"": 500, ""seat"": 1}, {""action"": ""call"", ""amount"": 400, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 900, ""seat"": 0}, {""action"": ""call"", ""amount"": 900, ""seat"": 1}, {""action"": ""raise"", ""amount"": 1400, ""seat"": 1}, {""action"": ""raise"", ""amount"": 5180, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
tight_passive,43,0,92,deployed_tight_passive_s43_o0_h0092,-2691,river,5382,As Qh Kh 2d 5d,True,Ks 8c,Pair,"[{""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""raise"", ""amount"": 250, ""seat"": 0}, {""action"": ""call"", ""amount"": 150, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 250, ""seat"": 0}, {""action"": ""call"", ""amount"": 250, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 660, ""seat"": 0}, {""action"": ""call"", ""amount"": 660, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 1531, ""seat"": 0}, {""action"": ""call"", ""amount"": 1531, ""seat"": 1}]"
tight_passive,43,1,139,deployed_tight_passive_s43_o1_h0139,-2691,river,5382,6s 5s Kc 4d Kd,True,Jh Jc,Two Pair,"[{""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""raise"", ""amount"": 250, ""seat"": 1}, {""action"": ""call"", ""amount"": 150, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 330, ""seat"": 1}, {""action"": ""call"", ""amount"": 330, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 580, ""seat"": 1}, {""action"": ""call"", ""amount"": 580, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1531, ""seat"": 1}, {""action"": ""call"", ""amount"": 1531, ""seat"": 0}]"
loose_aggressive,43,0,3,deployed_loose_aggressive_s43_o0_h0003,-2691,turn,8847,3c Kc Td 3h,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""raise"", ""amount"": 500, ""seat"": 0}, {""action"": ""call"", ""amount"": 400, ""seat"": 1}, {""action"": ""raise"", ""amount"": 660, ""seat"": 0}, {""action"": ""call"", ""amount"": 660, ""seat"": 1}, {""action"": ""raise"", ""amount"": 1531, ""seat"": 0}, {""action"": ""raise"", ""amount"": 4996, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
tight_passive,43,0,112,deployed_tight_passive_s43_o0_h0112,-2690,river,5380,Ts 8s 2s 2c Jh,True,Th 9s,Two Pair,"[{""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""raise"", ""amount"": 250, ""seat"": 0}, {""action"": ""call"", ""amount"": 150, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 330, ""seat"": 0}, {""action"": ""call"", ""amount"": 330, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 765, ""seat"": 0}, {""action"": ""call"", ""amount"": 765, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 1345, ""seat"": 0}, {""action"": ""call"", ""amount"": 1345, ""seat"": 1}]"
loose_aggressive,43,0,17,deployed_loose_aggressive_s43_o0_h0017,-2350,turn,8930,3d 2d 3c 5s,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""raise"", ""amount"": 500, ""seat"": 0}, {""action"": ""call"", ""amount"": 400, ""seat"": 1}, {""action"": ""raise"", ""amount"": 500, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1850, ""seat"": 1}, {""action"": ""call"", ""amount"": 1350, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 4230, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
tight_passive,44,0,96,deployed_tight_passive_s44_o0_h0096,-2320,river,4640,8h 9h 6d Kc 2h,True,Qc 9s,Pair,"[{""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""raise"", ""amount"": 250, ""seat"": 0}, {""action"": ""call"", ""amount"": 150, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 250, ""seat"": 0}, {""action"": ""call"", ""amount"": 250, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 500, ""seat"": 0}, {""action"": ""call"", ""amount"": 500, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 1320, ""seat"": 0}, {""action"": ""call"", ""amount"": 1320, ""seat"": 1}]"
loose_aggressive,43,1,2,deployed_loose_aggressive_s43_o1_h0002,-2195,river,4390,Jd 5s 6d 9d 4c,True,7s 5c,Pair,"[{""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 180, ""seat"": 0}, {""action"": ""call"", ""amount"": 180, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 504, ""seat"": 0}, {""action"": ""call"", ""amount"": 504, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 1411, ""seat"": 0}, {""action"": ""call"", ""amount"": 1411, ""seat"": 1}]"
loose_aggressive,44,1,26,deployed_loose_aggressive_s44_o1_h0026,-2195,river,4390,Ah 5d Td 6c 9c,True,Ks 4h,High Card,"[{""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 180, ""seat"": 0}, {""action"": ""call"", ""amount"": 180, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 504, ""seat"": 0}, {""action"": ""call"", ""amount"": 504, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 1411, ""seat"": 0}, {""action"": ""call"", ""amount"": 1411, ""seat"": 1}]"
loose_aggressive,44,1,28,deployed_loose_aggressive_s44_o1_h0028,-2195,river,4390,9h 6d 6s Ac 4h,True,3c Kh,Pair,"[{""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 180, ""seat"": 0}, {""action"": ""call"", ""amount"": 180, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 504, ""seat"": 0}, {""action"": ""call"", ""amount"": 504, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 1411, ""seat"": 0}, {""action"": ""call"", ""amount"": 1411, ""seat"": 1}]"
loose_aggressive,44,1,58,deployed_loose_aggressive_s44_o1_h0058,-2195,river,4390,2d 3s 3c Jc 9h,True,Ks 6c,Pair,"[{""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 180, ""seat"": 0}, {""action"": ""call"", ""amount"": 180, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 504, ""seat"": 0}, {""action"": ""call"", ""amount"": 504, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 1411, ""seat"": 0}, {""action"": ""call"", ""amount"": 1411, ""seat"": 1}]"
loose_aggressive,42,1,6,deployed_loose_aggressive_s42_o1_h0006,-2094,river,4188,8c 4s 5h 8h 2d,True,Ad 9d,Pair,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""raise"", ""amount"": 500, ""seat"": 1}, {""action"": ""call"", ""amount"": 400, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 900, ""seat"": 0}, {""action"": ""call"", ""amount"": 900, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""all_in"", ""amount"": 694, ""seat"": 0}, {""action"": ""call"", ""amount"": 694, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}]"
loose_passive,42,0,4,deployed_loose_passive_s42_o0_h0004,-2000,river,4000,3s 3d 9d 4d Ts,True,7d 7c,Two Pair,"[{""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""raise"", ""amount"": 250, ""seat"": 0}, {""action"": ""call"", ""amount"": 150, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 250, ""seat"": 0}, {""action"": ""call"", ""amount"": 250, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 500, ""seat"": 0}, {""action"": ""call"", ""amount"": 500, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 1000, ""seat"": 0}, {""action"": ""call"", ""amount"": 1000, ""seat"": 1}]"
loose_passive,43,1,0,deployed_loose_passive_s43_o1_h0000,-2000,river,4000,Qh 3c 7c 2d 6c,True,4s 4h,Pair,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""raise"", ""amount"": 500, ""seat"": 1}, {""action"": ""call"", ""amount"": 400, ""seat"": 0}, {""action"": ""raise"", ""amount"": 500, ""seat"": 1}, {""action"": ""call"", ""amount"": 500, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1000, ""seat"": 1}, {""action"": ""call"", ""amount"": 1000, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}]"
pot_odds_threshold,42,0,4,deployed_pot_odds_threshold_s42_o0_h0004,-2000,river,4000,3s 3d 9d 4d Ts,True,7d 7c,Two Pair,"[{""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""raise"", ""amount"": 250, ""seat"": 0}, {""action"": ""call"", ""amount"": 150, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 250, ""seat"": 0}, {""action"": ""call"", ""amount"": 250, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 500, ""seat"": 0}, {""action"": ""call"", ""amount"": 500, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 1000, ""seat"": 0}, {""action"": ""call"", ""amount"": 1000, ""seat"": 1}]"
loose_aggressive,42,1,45,deployed_loose_aggressive_s42_o1_h0045,-1977,preflop,6241,,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""raise"", ""amount"": 250, ""seat"": 1}, {""action"": ""raise"", ""amount"": 565, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1977, ""seat"": 1}, {""action"": ""raise"", ""amount"": 4264, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
loose_aggressive,44,0,32,deployed_loose_aggressive_s44_o0_h0032,-1960,river,7448,Td Ah Ts Ks Ad,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""raise"", ""amount"": 250, ""seat"": 0}, {""action"": ""call"", ""amount"": 150, ""seat"": 1}, {""action"": ""raise"", ""amount"": 450, ""seat"": 1}, {""action"": ""call"", ""amount"": 450, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1260, ""seat"": 1}, {""action"": ""call"", ""amount"": 1260, ""seat"": 0}, {""action"": ""raise"", ""amount"": 3528, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
loose_aggressive,44,1,5,deployed_loose_aggressive_s44_o1_h0005,-1960,river,7448,9c 5h 9d Kd 2d,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""raise"", ""amount"": 250, ""seat"": 1}, {""action"": ""call"", ""amount"": 150, ""seat"": 0}, {""action"": ""raise"", ""amount"": 450, ""seat"": 0}, {""action"": ""call"", ""amount"": 450, ""seat"": 1}, {""action"": ""raise"", ""amount"": 1260, ""seat"": 0}, {""action"": ""call"", ""amount"": 1260, ""seat"": 1}, {""action"": ""raise"", ""amount"": 3528, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
loose_aggressive,42,1,62,deployed_loose_aggressive_s42_o1_h0062,-1929,river,20000,3d Jh Ah 3s 5h,True,Qc Qh,Two Pair,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""raise"", ""amount"": 235, ""seat"": 0}, {""action"": ""raise"", ""amount"": 822, ""seat"": 1}, {""action"": ""raise"", ""amount"": 1773, ""seat"": 0}, {""action"": ""all_in"", ""amount"": 1929, ""seat"": 1}, {""action"": ""raise"", ""amount"": 3331, ""seat"": 0}, {""action"": ""raise"", ""amount"": 6329, ""seat"": 0}, {""action"": ""all_in"", ""amount"": 6638, ""seat"": 0}]"
