opponent,seed,orientation,hand_num,hand_id,street,pressure_kind,pressure_bot,pressure_action,pressure_amount,pressure_pot_after,pressure_event_index,fold_event_index,fold_pot,hero_delta,hero_chip_loss,final_street,final_pot,showdown,community_cards,action_log
overfold_exploiter,2026060710,0,9,deployed_overfold_exploiter_s2026060710_o0_h0009,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,Kd Qc As,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 124, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
overfold_exploiter,2026060710,0,13,deployed_overfold_exploiter_s2026060710_o0_h0013,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,Qs 9s Qd,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 124, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
overfold_exploiter,2026060710,0,17,deployed_overfold_exploiter_s2026060710_o0_h0017,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,2s Th 8s,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 124, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
overfold_exploiter,2026060710,0,29,deployed_overfold_exploiter_s2026060710_o0_h0029,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,Ac Ah Td,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 124, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
overfold_exploiter,2026060710,0,31,deployed_overfold_exploiter_s2026060710_o0_h0031,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,7h Ts 2h,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 124, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
overfold_exploiter,2026060710,0,43,deployed_overfold_exploiter_s2026060710_o0_h0043,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,3s Kc 5c,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 124, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
overfold_exploiter,2026060710,0,53,deployed_overfold_exploiter_s2026060710_o0_h0053,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,7h 7s 8h,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 124, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
overfold_exploiter,2026060710,0,57,deployed_overfold_exploiter_s2026060710_o0_h0057,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,6s 6c 3c,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 124, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
overfold_exploiter,2026060710,0,63,deployed_overfold_exploiter_s2026060710_o0_h0063,flop,flop_cbet_or_probe,overfold_exploiter,raise,620,1620,8,9,1620,-500,500,flop,1620,False,Ac 7s 9c,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""raise"", ""amount"": 500, ""seat"": 0}, {""action"": ""call"", ""amount"": 400, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 620, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
overfold_exploiter,2026060710,0,67,deployed_overfold_exploiter_s2026060710_o0_h0067,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,2c 5s Tc,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 124, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
overfold_exploiter,2026060710,0,71,deployed_overfold_exploiter_s2026060710_o0_h0071,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,2h 2s 6d,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 124, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
overfold_exploiter,2026060710,0,81,deployed_overfold_exploiter_s2026060710_o0_h0081,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,9s 4h 3h,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 124, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
overfold_exploiter,2026060710,0,85,deployed_overfold_exploiter_s2026060710_o0_h0085,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,7d 2s Ah,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 124, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
overfold_exploiter,2026060710,0,97,deployed_overfold_exploiter_s2026060710_o0_h0097,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,9d 3s Ts,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 124, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
overfold_exploiter,2026060710,0,111,deployed_overfold_exploiter_s2026060710_o0_h0111,flop,flop_cbet_or_probe,overfold_exploiter,raise,620,1620,8,9,1620,-500,500,flop,1620,False,9s 9c 6s,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""raise"", ""amount"": 500, ""seat"": 0}, {""action"": ""call"", ""amount"": 400, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 620, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
overfold_exploiter,2026060710,0,137,deployed_overfold_exploiter_s2026060710_o0_h0137,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,8c 6s 9d,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 124, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
overfold_exploiter,2026060710,0,139,deployed_overfold_exploiter_s2026060710_o0_h0139,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,Th Qh Kh,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 124, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
overfold_exploiter,2026060710,0,177,deployed_overfold_exploiter_s2026060710_o0_h0177,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,Td 4h Tc,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 124, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
overfold_exploiter,2026060710,0,181,deployed_overfold_exploiter_s2026060710_o0_h0181,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,7c Tc Ac,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 124, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
overfold_exploiter,2026060710,0,189,deployed_overfold_exploiter_s2026060710_o0_h0189,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,6h Jh 3h,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 124, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
overfold_exploiter,2026060710,0,195,deployed_overfold_exploiter_s2026060710_o0_h0195,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,9d Qs 8c,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 124, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
overfold_exploiter,2026060710,0,199,deployed_overfold_exploiter_s2026060710_o0_h0199,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,2c 9h Tc,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 124, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
overfold_exploiter,2026060710,1,2,deployed_overfold_exploiter_s2026060710_o1_h0002,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,Ah Qd 4h,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 124, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
overfold_exploiter,2026060710,1,4,deployed_overfold_exploiter_s2026060710_o1_h0004,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,Ks 5s 8c,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 124, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
overfold_exploiter,2026060710,1,8,deployed_overfold_exploiter_s2026060710_o1_h0008,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,Th 3s Ks,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 124, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
overfold_exploiter,2026060710,1,26,deployed_overfold_exploiter_s2026060710_o1_h0026,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,Th 4c 5s,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 124, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
overfold_exploiter,2026060710,1,40,deployed_overfold_exploiter_s2026060710_o1_h0040,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,8h 3d 7h,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 124, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
overfold_exploiter,2026060710,1,54,deployed_overfold_exploiter_s2026060710_o1_h0054,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,7s 8d 8c,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 124, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
overfold_exploiter,2026060710,1,76,deployed_overfold_exploiter_s2026060710_o1_h0076,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,Kh 2d 4d,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 124, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
overfold_exploiter,2026060710,1,90,deployed_overfold_exploiter_s2026060710_o1_h0090,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,2s Qc 4c,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 124, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
overfold_exploiter,2026060710,1,96,deployed_overfold_exploiter_s2026060710_o1_h0096,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,Qs Qc 7c,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 124, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
overfold_exploiter,2026060710,1,112,deployed_overfold_exploiter_s2026060710_o1_h0112,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,9c Jd Kc,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 124, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
overfold_exploiter,2026060710,1,118,deployed_overfold_exploiter_s2026060710_o1_h0118,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,Ad 9c 4d,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 124, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
overfold_exploiter,2026060710,1,120,deployed_overfold_exploiter_s2026060710_o1_h0120,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,4s Jc 2s,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 124, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
overfold_exploiter,2026060710,1,130,deployed_overfold_exploiter_s2026060710_o1_h0130,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,3s Jd 9s,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 124, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
overfold_exploiter,2026060710,1,134,deployed_overfold_exploiter_s2026060710_o1_h0134,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,Ah Jh 6c,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 124, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
overfold_exploiter,2026060710,1,152,deployed_overfold_exploiter_s2026060710_o1_h0152,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,Jc 8c As,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 124, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
overfold_exploiter,2026060710,1,168,deployed_overfold_exploiter_s2026060710_o1_h0168,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,Kd Jc Qc,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 124, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
overfold_exploiter,2026060710,1,170,deployed_overfold_exploiter_s2026060710_o1_h0170,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,2c Th Jd,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 124, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
overfold_exploiter,2026060710,1,184,deployed_overfold_exploiter_s2026060710_o1_h0184,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,3s 7d 4d,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 124, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
overfold_exploiter,2026060711,0,19,deployed_overfold_exploiter_s2026060711_o0_h0019,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,4h Qh Jd,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 124, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
overfold_exploiter,2026060711,0,31,deployed_overfold_exploiter_s2026060711_o0_h0031,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,2h 6d Qd,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 124, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
overfold_exploiter,2026060711,0,69,deployed_overfold_exploiter_s2026060711_o0_h0069,flop,flop_cbet_or_probe,overfold_exploiter,raise,124,324,7,8,324,-100,100,flop,324,False,Ts 4d 4h,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 124, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
