opponent,seed,orientation,hand_num,hand_id,hero_delta,street,pot,community_cards,showdown,hero_cards,hand_strength,action_log_tail
loose_aggressive,42,0,134,deployed_loose_aggressive_s42_o0_h0134,-1786,river,20000,Jd As Js Ks Qh,True,Kh Ah,Two Pair,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""raise"", ""amount"": 250, ""seat"": 0}, {""action"": ""raise"", ""amount"": 565, ""seat"": 1}, {""action"": ""all_in"", ""amount"": 1786, ""seat"": 0}, {""action"": ""raise"", ""amount"": 3901, ""seat"": 1}, {""action"": ""raise"", ""amount"": 5118, ""seat"": 1}, {""action"": ""all_in"", ""amount"": 9195, ""seat"": 1}]"
aggressor,42,1,20,deployed_aggressor_s42_o1_h0020,-1600,river,3200,8d Jd 6h 5c 9c,True,Ah Kc,High Card,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""raise"", ""amount"": 400, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1400, ""seat"": 1}, {""action"": ""call"", ""amount"": 1000, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 200, ""seat"": 0}, {""action"": ""call"", ""amount"": 200, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}]"
loose_passive,42,1,22,deployed_loose_passive_s42_o1_h0022,-1491,river,5236,5c Kc 2s Qs 6d,True,9s 9c,Pair,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""raise"", ""amount"": 500, ""seat"": 1}, {""action"": ""call"", ""amount"": 400, ""seat"": 0}, {""action"": ""raise"", ""amount"": 500, ""seat"": 1}, {""action"": ""call"", ""amount"": 500, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1000, ""seat"": 1}, {""action"": ""call"", ""amount"": 1000, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1745, ""seat"": 1}]"
loose_passive,42,0,0,deployed_loose_passive_s42_o0_h0000,-1345,river,2690,9s Ts 3c Ac 7s,True,Ad 6h,Pair,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""raise"", ""amount"": 250, ""seat"": 0}, {""action"": ""call"", ""amount"": 150, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 330, ""seat"": 0}, {""action"": ""call"", ""amount"": 330, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 765, ""seat"": 0}, {""action"": ""call"", ""amount"": 765, ""seat"": 1}]"
pot_odds_threshold,42,0,0,deployed_pot_odds_threshold_s42_o0_h0000,-1345,river,2690,9s Ts 3c Ac 7s,True,Ad 6h,Pair,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""raise"", ""amount"": 250, ""seat"": 0}, {""action"": ""call"", ""amount"": 150, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 330, ""seat"": 0}, {""action"": ""call"", ""amount"": 330, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 765, ""seat"": 0}, {""action"": ""call"", ""amount"": 765, ""seat"": 1}]"
loose_aggressive,43,1,5,deployed_loose_aggressive_s43_o1_h0005,-1327,turn,5042,Jh 9s As 2s,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""raise"", ""amount"": 250, ""seat"": 1}, {""action"": ""call"", ""amount"": 150, ""seat"": 0}, {""action"": ""raise"", ""amount"": 450, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1077, ""seat"": 1}, {""action"": ""call"", ""amount"": 627, ""seat"": 0}, {""action"": ""raise"", ""amount"": 2388, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
loose_aggressive,42,1,34,deployed_loose_aggressive_s42_o1_h0034,-1298,river,2596,Ks 5s 8s Ts Jc,True,Kh 5d,Two Pair,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 132, ""seat"": 1}, {""action"": ""call"", ""amount"": 132, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 417, ""seat"": 0}, {""action"": ""call"", ""amount"": 417, ""seat"": 1}, {""action"": ""raise"", ""amount"": 649, ""seat"": 1}, {""action"": ""call"", ""amount"": 649, ""seat"": 0}]"
pot_odds_threshold,42,0,60,deployed_pot_odds_threshold_s42_o0_h0060,-1283,river,3603,7c Ac 5c Qd Kd,True,8s 8c,Pair,"[{""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""raise"", ""amount"": 250, ""seat"": 0}, {""action"": ""call"", ""amount"": 150, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 330, ""seat"": 0}, {""action"": ""call"", ""amount"": 330, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 580, ""seat"": 0}, {""action"": ""call"", ""amount"": 580, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 1160, ""seat"": 0}, {""action"": ""call"", ""amount"": 1160, ""seat"": 1}]"
aggressor,42,1,8,deployed_aggressor_s42_o1_h0008,-1100,turn,2400,As Jd 7d 4d,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""raise"", ""amount"": 800, ""seat"": 0}, {""action"": ""call"", ""amount"": 700, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 300, ""seat"": 0}, {""action"": ""call"", ""amount"": 300, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 200, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
loose_passive,42,1,38,deployed_loose_passive_s42_o1_h0038,-1000,river,2000,7d Qc 7c 3c 9d,True,Ad 8d,Pair,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""raise"", ""amount"": 500, ""seat"": 1}, {""action"": ""call"", ""amount"": 400, ""seat"": 0}, {""action"": ""raise"", ""amount"": 500, ""seat"": 1}, {""action"": ""call"", ""amount"": 500, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}]"
loose_aggressive,42,0,69,deployed_loose_aggressive_s42_o0_h0069,-1000,flop,3350,Ad As 5h,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""raise"", ""amount"": 500, ""seat"": 0}, {""action"": ""call"", ""amount"": 400, ""seat"": 1}, {""action"": ""raise"", ""amount"": 500, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1850, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
loose_aggressive,42,0,85,deployed_loose_aggressive_s42_o0_h0085,-1000,turn,3800,Th 4s Jh Tc,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""raise"", ""amount"": 500, ""seat"": 0}, {""action"": ""call"", ""amount"": 400, ""seat"": 1}, {""action"": ""raise"", ""amount"": 500, ""seat"": 0}, {""action"": ""call"", ""amount"": 500, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1800, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
