PUBLIC SATURATION 2026-05-28T01:59:54Z
opponent=vladimir base=342
hero=/Users/farhad/Code/PokerBot/submissions/v_final.zip sha256=e4b4a8f11f801ecef2eca53629241e83cc9bace8ec74004f19368375f22d9598
opponent_zip=/Users/farhad/Code/PokerBot/consult/artifacts/2026-05-28-public-saturation/opponent_zips/vladimir.zip sha256=7264dbca80ebcbad755c19b9d84ab054658299090d582a5ca0fcd7fe30de7473
claimed_zip=/Users/farhad/Code/PokerBot/ext/public-bots/vladimir/bots/vlad.zip root_bot_py=False
target_scheduled_hands=100000 match_len=500 seed_stride=1000
seed schedule: seed = base + k * seed_stride; each seed runs two seat orientations

seed=72342 o=1 hands=  19/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -526.32 hero_err=0 opp_err=0 dur=1.22s
seed=73342 o=0 hands=   4/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual=+2500.00 hero_err=0 opp_err=0 dur=0.45s
seed=73342 o=1 hands=  28/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual= +357.14 hero_err=0 opp_err=0 dur=1.43s
seed=74342 o=0 hands=  11/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual= +909.09 hero_err=0 opp_err=0 dur=0.68s
seed=74342 o=1 hands=   4/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual=-2500.00 hero_err=0 opp_err=0 dur=0.52s
seed=75342 o=0 hands=  21/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual= +476.19 hero_err=0 opp_err=0 dur=0.78s
seed=75342 o=1 hands=  80/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual= +125.00 hero_err=0 opp_err=0 dur=2.91s
seed=76342 o=0 hands=  24/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual= +416.67 hero_err=0 opp_err=0 dur=0.77s
seed=76342 o=1 hands=  16/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -625.00 hero_err=0 opp_err=0 dur=1.23s
seed=77342 o=0 hands=   7/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual=-1428.57 hero_err=0 opp_err=0 dur=0.25s
seed=77342 o=1 hands=   6/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual=-1666.67 hero_err=0 opp_err=0 dur=0.64s
seed=78342 o=0 hands=   5/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual=+2000.00 hero_err=0 opp_err=0 dur=0.58s
seed=78342 o=1 hands=   4/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual=-2500.00 hero_err=0 opp_err=0 dur=0.52s
seed=79342 o=0 hands=  72/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual= +138.89 hero_err=0 opp_err=0 dur=1.63s
seed=79342 o=1 hands=  20/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual= +500.00 hero_err=0 opp_err=0 dur=1.09s
seed=80342 o=0 hands=  30/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual= +333.33 hero_err=0 opp_err=0 dur=0.84s
seed=80342 o=1 hands=  49/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -204.08 hero_err=0 opp_err=0 dur=1.24s
seed=81342 o=0 hands=  48/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual= +208.33 hero_err=0 opp_err=0 dur=1.38s
seed=81342 o=1 hands=  55/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual= +181.82 hero_err=0 opp_err=0 dur=1.47s
seed=82342 o=0 hands=  65/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual= +153.85 hero_err=0 opp_err=0 dur=1.61s
seed=82342 o=1 hands=  19/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -526.32 hero_err=0 opp_err=0 dur=0.73s
seed=83342 o=0 hands=  87/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -114.94 hero_err=0 opp_err=0 dur=1.17s
seed=83342 o=1 hands=  12/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual= +833.33 hero_err=0 opp_err=0 dur=0.85s
seed=84342 o=0 hands=  81/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual= +123.46 hero_err=0 opp_err=0 dur=3.01s
seed=84342 o=1 hands=  39/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual= +256.41 hero_err=0 opp_err=0 dur=1.51s
seed=85342 o=0 hands=  42/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual= +238.10 hero_err=0 opp_err=0 dur=2.37s
seed=85342 o=1 hands=   3/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual=-3333.33 hero_err=0 opp_err=0 dur=0.48s
seed=86342 o=0 hands=  13/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -769.23 hero_err=0 opp_err=0 dur=1.30s
seed=86342 o=1 hands=   8/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual=-1250.00 hero_err=0 opp_err=0 dur=0.55s
seed=87342 o=0 hands=  12/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -833.33 hero_err=0 opp_err=0 dur=0.93s
seed=87342 o=1 hands=  36/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -277.78 hero_err=0 opp_err=0 dur=1.87s
seed=88342 o=0 hands=  29/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual= +344.83 hero_err=0 opp_err=0 dur=0.88s
seed=88342 o=1 hands=  15/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -666.67 hero_err=0 opp_err=0 dur=1.27s
seed=89342 o=0 hands=  14/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -714.29 hero_err=0 opp_err=0 dur=0.60s
seed=89342 o=1 hands=  27/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual= +370.37 hero_err=0 opp_err=0 dur=1.28s
seed=90342 o=0 hands=  18/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -555.56 hero_err=0 opp_err=0 dur=1.14s
seed=90342 o=1 hands=  18/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual= +555.56 hero_err=0 opp_err=0 dur=0.96s
seed=91342 o=0 hands=  56/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -178.57 hero_err=0 opp_err=0 dur=2.74s
seed=91342 o=1 hands=   4/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual=-2500.00 hero_err=0 opp_err=0 dur=0.56s
seed=92342 o=0 hands=  39/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual= +256.41 hero_err=0 opp_err=0 dur=1.57s
seed=92342 o=1 hands=   2/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual=-5000.00 hero_err=0 opp_err=0 dur=0.52s
seed=93342 o=0 hands=  39/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -256.41 hero_err=0 opp_err=0 dur=0.78s
seed=93342 o=1 hands=   2/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual=-5000.00 hero_err=0 opp_err=0 dur=0.42s
seed=94342 o=0 hands=  53/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -188.68 hero_err=0 opp_err=0 dur=1.05s
seed=94342 o=1 hands=   6/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual=+1666.67 hero_err=0 opp_err=0 dur=0.49s
seed=95342 o=0 hands=  37/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual= +270.27 hero_err=0 opp_err=0 dur=1.51s
seed=95342 o=1 hands=   9/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual=+1111.11 hero_err=0 opp_err=0 dur=0.81s
seed=96342 o=0 hands=  19/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -526.32 hero_err=0 opp_err=0 dur=0.46s
seed=96342 o=1 hands=  17/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -588.24 hero_err=0 opp_err=0 dur=1.21s
seed=97342 o=0 hands=  20/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual= -500.00 hero_err=0 opp_err=0 dur=0.99s
seed=97342 o=1 hands=   3/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual=-3333.33 hero_err=0 opp_err=0 dur=0.48s
seed=98342 o=0 hands=   9/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual=-1111.11 hero_err=0 opp_err=0 dur=0.69s
seed=98342 o=1 hands=   3/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual=+3333.33 hero_err=0 opp_err=0 dur=0.81s
seed=99342 o=0 hands=   4/500 hero_chip= +10000 hero_bb100_sched=  +20.00 hero_bb100_actual=+2500.00 hero_err=0 opp_err=0 dur=0.28s
seed=99342 o=1 hands=   2/500 hero_chip= -10000 hero_bb100_sched=  -20.00 hero_bb100_actual=-5000.00 hero_err=0 opp_err=0 dur=0.48s

SUMMARY_JSON {"attempted_hands": 100000, "base": 342, "ci_half_width": 2.6, "ci_high": 4.2, "ci_low": -1.0, "created_at": "2026-05-28T02:04:38Z", "early_bust_matches": 200, "early_bust_rate": 1.0, "hands_played": 4970, "hero_actual_bb_per_100": 32.19315895372233, "hero_bb_per_100": 1.6, "hero_chip_delta": 160000, "hero_errors": 0, "hero_max_decide_latency_s": 0.06785674998536706, "hero_p99_decide_latency_s": 0.01943183410912752, "hero_zip": {"data_bytes": 19758, "has_root_bot_py": true, "path": "/Users/farhad/Code/PokerBot/submissions/v_final.zip", "sha256": "e4b4a8f11f801ecef2eca53629241e83cc9bace8ec74004f19368375f22d9598", "size_bytes": 28208}, "json_path": "/Users/farhad/Code/PokerBot/consult/artifacts/2026-05-28-public-saturation/vladimir_s342.json", "log_path": "/Users/farhad/Code/PokerBot/consult/artifacts/2026-05-28-public-saturation/vladimir_s342.log", "match_len": 500, "matches": 200, "opponent": "vladimir", "opponent_errors": 0, "opponent_p99_decide_latency_s": 0.2548786250408739, "opponent_zip": {"data_bytes": 57998864, "has_root_bot_py": true, "path": "/Users/farhad/Code/PokerBot/consult/artifacts/2026-05-28-public-saturation/opponent_zips/vladimir.zip", "sha256": "7264dbca80ebcbad755c19b9d84ab054658299090d582a5ca0fcd7fe30de7473", "size_bytes": 53569829}, "seed_pairs": 100, "seed_stride": 1000, "stdout_noise": {"opp": 200}, "stdout_noise_examples": {"opp": ["[bot] Loaded GTO model (5 layers, 9 actions) from /var/folders/0z/6q5nv2s14fjd3jcn5n4cyys40000gn/T/fhbot_hlrfcfcd/data/gto_strategy.npz", "[bot] Loaded GTO model (5 layers, 9 actions) from /var/folders/0z/6q5nv2s14fjd3jcn5n4cyys40000gn/T/fhbot_d_w1hayg/data/gto_strategy.npz", "[bot] Loaded GTO model (5 layers, 9 actions) from /var/folders/0z/6q5nv2s14fjd3jcn5n4cyys40000gn/T/fhbot_gt4ljwrt/data/gto_strategy.npz", "[bot] Loaded GTO model (5 layers, 9 actions) from /var/folders/0z/6q5nv2s14fjd3jcn5n4cyys40000gn/T/fhbot_ta7_tksq/data/gto_strategy.npz", "[bot] Loaded GTO model (5 layers, 9 actions) from /var/folders/0z/6q5nv2s14fjd3jcn5n4cyys40000gn/T/fhbot_r7jtx09e/data/gto_strategy.npz"]}, "target_scheduled_hands": 100000, "verdict": "GREEN"}
SUMMARY opponent=vladimir base=342 verdict=GREEN bb100=+1.60 ci=[-1.00,+4.20] half_width=2.60 scheduled=100000 actual_hands=4970 early_bust_rate=1.000 hero_errors=0 hero_p99_latency_s=0.0194
